word_ipa,subword_ipas,audio_file,vowel_ipas,word
ɡaffaːɾ,"ɡaf,faːɾ",gaffar.wav,"a,a",gaffar
ɡaːfil,"ɡaː,fil",gafil.wav,"a,i",gafil
ɡaːfilɑːne,"ɡaː,fi,lɑː,ne",gafilane.wav,"a,i,ɑ,e",gafilane
ɡaflet,"ɡaf,let",gaflet.wav,"a,e",gaflet
ɡafuːɾ,"ɡa,fuːɾ",gafur.wav,"a,u",gafur
ɡaɡavuz,"ɡa,ɡa,vuz",gagavuz.wav,"a,a,u",gagavuz
ɡɑh,ɡɑh,gah.wav,ɑ,gâh
ɡɑːhiːd͡ʒe,"ɡɑː,hiː,d͡ʒe",gahice.wav,"ɑ,i,e",gâhice
ɡaːile,"ɡa,ːi,le",gaile.wav,"a,i,e",gaile
ɡaːip,"ɡa,ːip",gaip.wav,"a,i",gaip
ɡaita,"ɡa,i,ta",gaita.wav,"a,i,a",gaita
ɡalɑksi,"ɡa,lɑk,si",galaksi.wav,"a,ɑ,i",galaksi
ɡaɫatɯmeʃhuːɾ,"ɡa,ɫa,tɯ,meʃ,huːɾ",galatimeshur.wav,"a,a,ɯ,e,u",galatımeşhur
ɡalebe,"ɡa,le,be",galebe.wav,"a,e,e",galebe
ɡaleɾi,"ɡa,le,ɾi",galeri.wav,"a,e,i",galeri
ɡaleta,"ɡa,le,ta",galeta.wav,"a,e,a",galeta
ɡalejan,"ɡa,le,jan",galeyan.wav,"a,e,a",galeyan
ɡaːlibaː,"ɡaː,li,baː",galiba.wav,"a,i,a",galiba
ɡaːlibaːne,"ɡaː,li,baː,ne",galibane.wav,"a,i,a,e",galibane
ɡaːlibijet,"ɡaː,li,bi,jet",galibiyet.wav,"a,i,i,e",galibiyet
ɡaːlip,"ɡaː,lip",galip.wav,"a,i",galip
ɡaliːz,"ɡa,liːz",galiz.wav,"a,i",galiz
ɡaɫoʃ,"ɡa,ɫoʃ",galos.wav,"a,o",galoş
ɡam,ɡam,gam.wav,a,gam
ɡama,"ɡa,ma",gama.wav,"a,a",gama
ɡammaz,"ɡam,maz",gammaz.wav,"a,a",gammaz
ɡamsɯz,"ɡam,sɯz",gamsiz.wav,"a,ɯ",gamsız
ɡamze,"ɡam,ze",gamze.wav,"a,e",gamze
ɡanaɫɯ,"ɡa,na,ɫɯ",ganali.wav,"a,a,ɯ",ganalı
ɡanɡstɛɾ,"ɡanɡ,stɛɾ",gangster.wav,"a,ɛ",gangster
ɡaniː,"ɡa,niː",gani.wav,"a,i",gani
ɡaniːmet,"ɡa,niː,met",ganimet.wav,"a,i,e",ganimet
ɡaɾ,ɡaɾ,gar.wav,a,gar
ɡaɾaːbet,"ɡa,ɾaː,bet",garabet.wav,"a,a,e",garabet
ɡaɾaːip,"ɡa,ɾa,ːip",garaip.wav,"a,a,i",garaip
ɡaɾaːmiː,"ɡa,ɾaː,miː",garami.wav,"a,a,i",garami
ɡaɾanti,"ɡa,ɾan,ti",garanti.wav,"a,a,i",garanti
ɡaɾantœɾ,"ɡa,ɾan,tœɾ",garantor.wav,"a,a,œ",garantör
ɡaɾaz,"ɡa,ɾaz",garaz.wav,"a,a",garaz
ɡaɾazcɑːɾ,"ɡa,ɾaz,cɑːɾ",garazkar.wav,"a,a,ɑ",garazkâr
ɡaɾazsɯz,"ɡa,ɾaz,sɯz",garazsiz.wav,"a,a,ɯ",garazsız
ɡaɾbiː,"ɡaɾ,biː",garbi.wav,"a,i",garbi
ɡaɾdenja,"ɡaɾ,den,ja",gardenya.wav,"a,e,a",gardenya
ɡaɾdɯɾop,"ɡaɾ,dɯ,ɾop",gardirop.wav,"a,ɯ,o",gardırop
ɡaɾɡaɾa,"ɡaɾ,ɡa,ɾa",gargara.wav,"a,a,a",gargara
ɡaɾiban,"ɡa,ɾi,ban",gariban.wav,"a,i,a",gariban
ɡaɾibaːne,"ɡa,ɾi,baː,ne",garibane.wav,"a,i,a,e",garibane
ɡaɾiːbe,"ɡa,ɾiː,be",garibe.wav,"a,i,e",garibe
ɡaɾip,"ɡa,ɾip",garip.wav,"a,i",garip
ɡaɾnityɾ,"ɡaɾ,ni,tyɾ",garnitur.wav,"a,i,y",garnitür
ɡaɾp,ɡaɾp,garp.wav,a,garp
ɡaɾpt͡ʃɯɫɯk,"ɡaɾp,t͡ʃɯ,ɫɯk",garpcilik.wav,"a,ɯ,ɯ",garpçılık
ɡaɾpɫɯ,"ɡaɾp,ɫɯ",garpli.wav,"a,ɯ",garplı
ɡaɾsonijɛɾ,"ɡaɾ,so,ni,jɛɾ",garsoniyer.wav,"a,o,i,ɛ",garsoniyer
ɡasejaːn,"ɡa,se,jaːn",gaseyan.wav,"a,e,a",gaseyan
ɡasil,"ɡa,sil",gasil.wav,"a,i",gasil
ɡasiɫhaːne,"ɡa,siɫ,haː,ne",gasilhane.wav,"a,i,a,e",gasilhane
ɡasp,ɡasp,gasp.wav,a,gasp
ɡassɑːl,"ɡas,sɑːl",gassal.wav,"a,ɑ",gassal
ɡaʃjoɫmak,"ɡaʃ,joɫ,mak",gasyolmak.wav,"a,o,a",gaşyolmak
ɡɑvuɾ,"ɡɑ,vuɾ",gavur.wav,"ɑ,u",gâvur
ɡajbiː,"ɡaj,biː",gaybi.wav,"a,i",gaybi
ɡajbuːbet,"ɡaj,buː,bet",gaybubet.wav,"a,u,e",gaybubet
ɡajda,"ɡaj,da",gayda.wav,"a,a",gayda
ɡaːje,"ɡaː,je",gaye.wav,"a,e",gaye
ɡaːjet,"ɡaː,jet",gayet.wav,"a,e",gayet
ɡajɾet,"ɡaj,ɾet",gayret.wav,"a,e",gayret
ɡajɾetceʃ,"ɡaj,ɾet,ceʃ",gayretkes.wav,"a,e,e",gayretkeş
ɡajɾi,"ɡaj,ɾi",gayri.wav,"a,i",gayri
ɡajɾi,"ɡaj,ɾi",gayri.wav,"a,i",gayrı
ɡajɾiahlɑːciː,"ɡaj,ɾi,ah,lɑː,ciː",gayriahlaki.wav,"a,i,a,ɑ,i",gayriahlaki
ɡajɾid͡ʒiddiː,"ɡaj,ɾi,d͡ʒid,diː",gayriciddi.wav,"a,i,i,i",gayriciddi
ɡajɾiihtijaːɾiː,"ɡaj,ɾi,ih,ti,jaː,ɾiː",gayriihtiyari.wav,"a,i,i,i,a,i",gayriihtiyari
ɡajɾiinsaːniː,"ɡaj,ɾi,in,saː,niː",gayriinsani.wav,"a,i,i,a,i",gayriinsani
ɡajɾiiɾaːdiː,"ɡaj,ɾi,i,ɾaː,diː",gayriiradi.wav,"a,i,i,a,i",gayriiradi
ɡajɾikaːbil,"ɡaj,ɾi,kaː,bil",gayrikabil.wav,"a,i,a,i",gayrikabil
ɡajɾimahduːt,"ɡaj,ɾi,mah,duːt",gayrimahdut.wav,"a,i,a,u",gayrimahdut
ɡajɾimencuːːl,"ɡaj,ɾi,men,cuːːl",gayrimenkul.wav,"a,i,e,u",gayrimenkul
ɡajɾimɛscuːːn,"ɡaj,ɾi,mɛs,cuːːn",gayrimeskun.wav,"a,i,ɛ,u",gayrimeskûn
ɡajɾimeʃɾuː,"ɡaj,ɾi,meʃ,ɾuː",gayrimesru.wav,"a,i,e,u",gayrimeşru
ɡajɾimyslim,"ɡaj,ɾi,mys,lim",gayrimuslim.wav,"a,i,y,i",gayrimüslim
ɡajɾisaːfiː,"ɡaj,ɾi,saː,fiː",gayrisafi.wav,"a,i,a,i",gayrisafi
ɡajɾiʃahsiː,"ɡaj,ɾi,ʃah,siː",gayrisahsi.wav,"a,i,a,i",gayrişahsi
ɡajɾisɯhhiː,"ɡaj,ɾi,sɯh,hiː",gayrisihhi.wav,"a,i,ɯ,i",gayrisıhhi
ɡajɾitabiːi,"ɡaj,ɾi,ta,bi,ːi",gayritabii.wav,"a,i,a,i,i",gayritabii
ɡajuːɾ,"ɡa,juːɾ",gayur.wav,"a,u",gayur
ɡajjaː,"ɡaj,jaː",gayya.wav,"a,a",gayya
ɡajz,ɡajz,gayz.wav,a,gayz
ɡazaː,"ɡa,zaː",gaza.wav,"a,a",gaza
ɡazɑl,"ɡa,zɑl",gazal.wav,"a,ɑ",gazal
ɡazaːliː,"ɡa,zaː,liː",gazali.wav,"a,a,i",gazali
ɡazanfɛɾ,"ɡa,zan,fɛɾ",gazanfer.wav,"a,a,ɛ",gazanfer
ɡazap,"ɡa,zap",gazap.wav,"a,a",gazap
ɡazɛl,"ɡa,zɛl",gazel.wav,"a,ɛ",gazel
ɡazɛɫhaːn,"ɡa,zɛɫ,haːn",gazelhan.wav,"a,ɛ,a",gazelhan
ɡazeliː,"ɡa,ze,liː",gazeli.wav,"a,e,i",gazelî
ɡazelijaːt,"ɡa,ze,li,jaːt",gazeliyat.wav,"a,e,i,a",gazeliyat
ɡazete,"ɡa,ze,te",gazete.wav,"a,e,e",gazete
ɡaːziː,"ɡaː,ziː",gazi.wav,"a,i",gazi
ɡaːziantep,"ɡaː,zi,an,tep",gaziantep.wav,"a,i,a,e",gaziantep
ɡazino,"ɡa,zi,no",gazino.wav,"a,i,o",gazino
ɡaznelilɛɾ,"ɡaz,ne,li,lɛɾ",gazneliler.wav,"a,e,i,ɛ",gazneliler
ɡazuːp,"ɡa,zuːp",gazup.wav,"a,u",gazup
ɡazve,"ɡaz,ve",gazve.wav,"a,e",gazve
ɡɛt͡ʃmiʃ,"ɡɛt͡ʃ,miʃ",gecmis.wav,"ɛ,i",geçmiş
ɡedaː,"ɡe,daː",geda.wav,"e,a",geda
ɡejiɾmek,"ɡe,jiɾ,mek",gegirmek.wav,"e,i,e",geğirmek
ɡɛlɛd͡ʒɛk,"ɡɛ,lɛ,d͡ʒɛk",gelecek.wav,"ɛ,ɛ,ɛ",gelecek
ɡɛn,ɡɛn,gen.wav,ɛ,gen
ɡent͡ʃ,ɡent͡ʃ,genc.wav,e,genç
ɡent͡ʃ,ɡent͡ʃ,genc.wav,e,genc
ɡend͡ʒɛɫmek,"ɡen,d͡ʒɛɫ,mek",gencelmek.wav,"e,ɛ,e",gencelmek
ɡɛniʃ,"ɡɛ,niʃ",genis.wav,"ɛ,i",geniş
ɡeniz,"ɡe,niz",geniz.wav,"e,i",geniz
ɡɛnsoɾu,"ɡɛn,so,ɾu",gensoru.wav,"ɛ,o,u",gensoru
ɡeometɾi,"ɡe,o,met,ɾi",geometri.wav,"e,o,e,i",geometri
ɡɛɾt͡ʃi,"ɡɛɾ,t͡ʃi",gerci.wav,"ɛ,i",gerçi
ɡɛɾdan,"ɡɛɾ,dan",gerdan.wav,"ɛ,a",gerdan
ɡɛɾdaːnije,"ɡɛɾ,daː,ni,je",gerdaniye.wav,"ɛ,a,i,e",gerdaniye
ɡɛɾdek,"ɡɛɾ,dek",gerdek.wav,"ɛ,e",gerdek
ɡɛɾilim,"ɡɛ,ɾi,lim",gerilim.wav,"ɛ,i,i",gerilim
ɡeɾiɫlɑ,"ɡe,ɾiɫ,lɑ",gerilla.wav,"e,i,ɑ",gerilla
ɡesi,"ɡe,si",gesi.wav,"e,i",gesi
ɡestapo,"ɡes,ta,po",gestapo.wav,"e,a,o",gestapo
ɡetto,"ɡet,to",getto.wav,"e,o",getto
ɡevhɛɾ,"ɡev,hɛɾ",gevher.wav,"e,ɛ",gevher
ɡevheɾiː,"ɡev,he,ɾiː",gevheri.wav,"e,e,i",gevheri
ɡej,ɡej,gey.wav,e,gey
ɡejik,"ɡe,jik",geyik.wav,"e,i",geyik
ɡejʃa,"ɡej,ʃa",geysa.wav,"e,a",geyşa
ɡez,ɡez,gez.wav,e,gez
ɡezeɡɛn,"ɡe,ze,ɡɛn",gezegen.wav,"e,e,ɛ",gezegen
ɡezi,"ɡe,zi",gezi.wav,"e,i",gezi
ɡɯdaː,"ɡɯ,daː",gida.wav,"ɯ,a",gıda
ɡidejɛn,"ɡi,de,jɛn",gidegen.wav,"i,e,ɛ",gideğen
ɡidiʃaːt,"ɡi,di,ʃaːt",gidisat.wav,"i,i,a",gidişat
ɡɯɫɫɯɡɯʃɫɯ,"ɡɯɫ,ɫɯ,ɡɯʃ,ɫɯ",gilligisli.wav,"ɯ,ɯ,ɯ,ɯ",gıllıgışlı
ɡɯɫman,"ɡɯɫ,man",gilman.wav,"ɯ,a",gılman
ɡɯnaː,"ɡɯ,naː",gina.wav,"ɯ,a",gına
ɡɯpta,"ɡɯp,ta",gipta.wav,"ɯ,a",gıpta
ɡiɾanbahaː,"ɡi,ɾan,ba,haː",giranbaha.wav,"i,a,a,a",giranbaha
ɡiɾdap,"ɡiɾ,dap",girdap.wav,"i,a",girdap
ɡiɾift,"ɡi,ɾift",girift.wav,"i,i",girift
ɡiɾiftaːɾ,"ɡi,ɾif,taːɾ",giriftar.wav,"i,i,a",giriftar
ɡiɾizɡɑːh,"ɡi,ɾiz,ɡɑːh",girizgah.wav,"i,i,ɑ",girizgâh
ɡiɾjaːn,"ɡiɾ,jaːn",giryan.wav,"i,a",giryan
ɡɯjaːbɛn,"ɡɯ,jaː,bɛn",giyaben.wav,"ɯ,a,ɛ",gıyaben
ɡɯjaːbiː,"ɡɯ,jaː,biː",giyabi.wav,"ɯ,a,i",gıyabi
ɡɯjaːbɯnda,"ɡɯ,jaː,bɯn,da",giyabinda.wav,"ɯ,a,ɯ,a",gıyabında
ɡɯjaːsettin,"ɡɯ,jaː,set,tin",giyasettin.wav,"ɯ,a,e,i",gıyasettin
ɡɯjbet,"ɡɯj,bet",giybet.wav,"ɯ,e",gıybet
ɡijim,"ɡi,jim",giyim.wav,"i,i",giyim
ɡijotin,"ɡi,jo,tin",giyotin.wav,"i,o,i",giyotin
ɡizɛm,"ɡi,zɛm",gizem.wav,"i,ɛ",gizem
ɡizli,"ɡiz,li",gizli.wav,"i,i",gizli
ɡloːbaːl,"ɡloː,baːl",global.wav,"o,a",global
ɡoblɛn,"ɡob,lɛn",goblen.wav,"o,ɛ",goblen
ɡœt͡ʃmɛn,"ɡœt͡ʃ,mɛn",gocmen.wav,"œ,ɛ",göçmen
ɡod͡ʒuk,"ɡo,d͡ʒuk",gocuk.wav,"o,u",gocuk
ɡœyslemek,"ɡœ,ys,le,mek",goguslemek.wav,"œ,y,e,e",göğüslemek
ɡœk,ɡœk,gok.wav,œ,gök
ɡœmyt,"ɡœ,myt",gomut.wav,"œ,y",gömüt
ɡond͡ʒa,"ɡon,d͡ʒa",gonca.wav,"o,a",gonca
ɡœndeɾi,"ɡœn,de,ɾi",gonderi.wav,"œ,e,i",gönderi
ɡondol,"ɡon,dol",gondol.wav,"o,o",gondol
ɡœnɛnt͡ʃ,"ɡœ,nɛnt͡ʃ",gonenc.wav,"œ,ɛ",gönenç
ɡœɾɛd͡ʒeli,"ɡœ,ɾɛ,d͡ʒe,li",goreceli.wav,"œ,ɛ,e,i",göreceli
ɡœɾcɛm,"ɡœɾ,cɛm",gorkem.wav,"œ,ɛ",görkem
ɡœɾkly,"ɡœɾk,ly",gorklu.wav,"œ,y",görklü
ɡœɾsɛl,"ɡœɾ,sɛl",gorsel.wav,"œ,ɛ",görsel
ɡœɾynɡy,"ɡœ,ɾyn,ɡy",gorungu.wav,"œ,y,y",görüngü
ɡœɾyʃ,"ɡœ,ɾyʃ",gorus.wav,"œ,y",görüş
ɡœstɛɾiʃ,"ɡœs,tɛ,ɾiʃ",gosteri.wav,"œ,ɛ,i",gösteri
ɡœvɛɾmek,"ɡœ,vɛɾ,mek",govermek.wav,"œ,ɛ,e",gövermek
ɡojɡojd͡ʒu,"ɡoj,ɡoj,d͡ʒu",goygoycu.wav,"o,o,u",goygoycu
ɡœjnyk,"ɡœj,nyk",goynuk.wav,"œ,y",göynük
ɡœz,ɡœz,goz.wav,œ,göz
ɡœzlɛm,"ɡœz,lɛm",gozle.wav,"œ,ɛ",gözle
ɡɾup,ɡɾup,grup.wav,u,grup
ɡuːː,ɡuːː,gu.wav,u,gû
ɡuduːbet,"ɡu,duː,bet",gudubet.wav,"u,u,e",gudubet
ɡufɾaːn,"ɡuf,ɾaːn",gufran.wav,"u,a",gufran
ɡyfte,"ɡyf,te",gufte.wav,"y,e",güfte
ɡyfted͡ʒi,"ɡyf,te,d͡ʒi",gufteci.wav,"y,e,i",güfteci
ɡyhɛɾ,"ɡy,hɛɾ",guher.wav,"y,ɛ",güher
ɡyhɛɾt͡ʃile,"ɡy,hɛɾ,t͡ʃi,le",guhercile.wav,"y,ɛ,i,e",güherçile
ɡyl,ɡyl,gul.wav,y,gül
ɡylɑːbdaːn,"ɡy,lɑːb,daːn",gulabdan.wav,"y,ɑ,a",gülabdan
ɡulɑːm,"ɡu,lɑːm",gulam.wav,"u,ɑ",gulam
ɡulɑʃ,"ɡu,lɑʃ",gulas.wav,"u,ɑ",gulaş
ɡyɫbahaːɾ,"ɡyɫ,ba,haːɾ",gulbahar.wav,"y,a,a",gülbahar
ɡyɫbank,"ɡyɫ,bank",gulbank.wav,"y,a",gülbank
ɡyɫbɛʃecɛɾ,"ɡyɫ,bɛ,ʃe,cɛɾ",gulbeseker.wav,"y,ɛ,e,ɛ",gülbeşeker
ɡyɫt͡ʃin,"ɡyɫ,t͡ʃin",gulcin.wav,"y,i",gülçin
ɡuːɫdɛn,"ɡuːɫ,dɛn",gulden.wav,"u,ɛ",gulden
ɡyɫdeste,"ɡyɫ,des,te",guldeste.wav,"y,e,e",güldeste
ɡylet͡ʃ,"ɡy,let͡ʃ",gulec.wav,"y,e",güleç
ɡuːɫɡule,"ɡuːɫ,ɡu,le",gulgule.wav,"u,u,e",gulgule
ɡyɫɡyliː,"ɡyɫ,ɡy,liː",gulguli.wav,"y,y,i",gülgüli
ɡylibɾiʃim,"ɡy,lib,ɾi,ʃim",gulibrisim.wav,"y,i,i,i",gülibrişim
ɡylistaːn,"ɡy,lis,taːn",gulistan.wav,"y,i,a",gülistan
ɡyliːzaːɾ,"ɡy,liː,zaːɾ",gulizar.wav,"y,i,a",gülizar
ɡyɫlɑːbiː,"ɡyɫ,lɑː,biː",gullabi.wav,"y,ɑ,i",güllabi
ɡyɫlɑːbiːd͡ʒi,"ɡyɫ,lɑː,biː,d͡ʒi",gullabici.wav,"y,ɑ,i,i",güllabici
ɡyɫlɑt͡ʃ,"ɡyɫ,lɑt͡ʃ",gullac.wav,"y,ɑ",güllaç
ɡyɫle,"ɡyɫ,le",gulle.wav,"y,e",gülle
ɡyɫnaɾ,"ɡyɫ,naɾ",gulnar.wav,"y,a",gülnar
ɡyɫʃah,"ɡyɫ,ʃah",gulsah.wav,"y,a",gülşah
ɡyɫʃɛhiɾ,"ɡyɫ,ʃɛ,hiɾ",gulsehir.wav,"y,ɛ,i",gülşehir
ɡyɫʃehɾiː,"ɡyɫ,ʃeh,ɾiː",gulsehri.wav,"y,e,i",gülşehrî
ɡyɫʃɛn,"ɡyɫ,ʃɛn",gulsen.wav,"y,ɛ",gülşen
ɡyɫtɛn,"ɡyɫ,tɛn",gulten.wav,"y,ɛ",gülten
ɡuːɫjabaːniː,"ɡuːɫ,ja,baː,niː",gulyabani.wav,"u,a,a,i",gulyabani
ɡyɫzaːɾ,"ɡyɫ,zaːɾ",gulzar.wav,"y,a",gülzar
ɡymaːn,"ɡy,maːn",guman.wav,"y,a",güman
ɡymɾaːh,"ɡym,ɾaːh",gumrah.wav,"y,a",gümrah
ɡymyʃhaːne,"ɡy,myʃ,haː,ne",gumushane.wav,"y,y,a,e",gümüşhane
ɡymyːʃiː,"ɡy,myː,ʃiː",gumusi.wav,"y,y,i",gümüşi
ɡynah,"ɡy,nah",gunah.wav,"y,a",günah
ɡynahcɑːɾ,"ɡy,nah,cɑːɾ",gunahkar.wav,"y,a,ɑ",günahkâr
ɡynahcɑɾaːne,"ɡy,nah,cɑ,ɾaː,ne",gunahkarane.wav,"y,a,ɑ,a,e",günahkârane
ɡynbeɡyn,"ɡyn,be,ɡyn",gunbegun.wav,"y,e,y",günbegün
ɡynlyk,"ɡyn,lyk",gunluk.wav,"y,y",günlük
ɡuɾbet,"ɡuɾ,bet",gurbet.wav,"u,e",gurbet
ɡuɾbett͡ʃi,"ɡuɾ,bet,t͡ʃi",gurbetci.wav,"u,e,i",gurbetçi
ɡuɾbetzede,"ɡuɾ,bet,ze,de",gurbetzede.wav,"u,e,e,e",gurbetzede
ɡyɾbyz,"ɡyɾ,byz",gurbuz.wav,"y,y",gürbüz
ɡuɾebaː,"ɡu,ɾe,baː",gureba.wav,"u,e,a",gureba
ɡyɾeʃ,"ɡy,ɾeʃ",gures.wav,"y,e",güreş
ɡuɾme,"ɡuɾ,me",gurme.wav,"u,e",gurme
ɡuɾu,"ɡu,ɾu",guru.wav,"u,u",guru
ɡyɾuːh,"ɡy,ɾuːh",guruh.wav,"y,u",güruh
ɡuɾuːp,"ɡu,ɾuːp",gurup.wav,"u,u",gurup
ɡuɾuɾ,"ɡu,ɾuɾ",gurur.wav,"u,u",gurur
ɡyɾz,ɡyɾz,gurz.wav,y,gürz
ɡuːːʃ,ɡuːːʃ,gus.wav,u,gûş
ɡuʃa,"ɡu,ʃa",gusa.wav,"u,a",guşa
ɡuːːʃe,"ɡuːː,ʃe",guse.wav,"u,e",gûşe
ɡusɫetmek,"ɡus,ɫet,mek",gusletmek.wav,"u,e,e",gusletmek
ɡussa,"ɡus,sa",gussa.wav,"u,a",gussa
ɡusto,"ɡus,to",gusto.wav,"u,o",gusto
ɡusyl,"ɡu,syl",gusul.wav,"u,y",gusül
ɡusyɫhaːne,"ɡu,syɫ,haː,ne",gusulhane.wav,"u,y,a,e",gusülhane
ɡyvɛɾd͡ʒin,"ɡy,vɛɾ,d͡ʒin",guvercin.wav,"y,ɛ,i",güvercin
ɡyvɛɾte,"ɡy,vɛɾ,te",guverte.wav,"y,ɛ,e",güverte
ɡyveji,"ɡy,ve,ji",guveyi.wav,"y,e,i",güveyi
ɡyːjaː,"ɡyː,jaː",guya.wav,"y,a",güya
ɡujana,"ɡu,ja,na",guyana.wav,"u,a,a",guyana
ɡyzaːf,"ɡy,zaːf",guzaf.wav,"y,a",güzaf
ɡyzel,"ɡy,zel",guzel.wav,"y,e",güzel
ɡyzɛɾɡɑːh,"ɡy,zɛɾ,ɡɑːh",guzergah.wav,"y,ɛ,ɑ",güzergâh
ɡyzej,"ɡy,zej",guzey.wav,"y,e",güzey
ɡyziːde,"ɡy,ziː,de",guzide.wav,"y,i,e",güzide
ɡyziːn,"ɡy,ziːn",guzin.wav,"y,i",güzin
ɡyzyn,"ɡy,zyn",guzun.wav,"y,y",güzün
haːb,haːb,hab.wav,a,hab
habbe,"hab,be",habbe.wav,"a,e",habbe
habɛɾ,"ha,bɛɾ",haber.wav,"a,ɛ",haber
habɛɾli,"ha,bɛɾ,li",haberdar.wav,"a,ɛ,i",haberdar
habeʃ,"ha,beʃ",habes.wav,"a,e",habeş
habeʃiː,"ha,be,ʃiː",habesi.wav,"a,e,i",habeşî
habeʃistan,"ha,be,ʃis,tan",habesistan.wav,"a,e,i,a",habeşistan
habiːbe,"ha,biː,be",habibe.wav,"a,i,e",habibe
habiːbuɫɫaːh,"ha,biː,buɫ,ɫaːh",habibullah.wav,"a,i,u,a",habibullah
haːbiːde,"haː,biː,de",habide.wav,"a,i,e",habide
haːbil,"haː,bil",habil.wav,"a,i",habil
habiːp,"ha,biːp",habip.wav,"a,i",habip
habis,"ha,bis",habis.wav,"a,i",habis
habitat,"ha,bi,tat",habitat.wav,"a,i,a",habitat
had͡ʒ,had͡ʒ,hac.wav,a,hac
had͡ʒ,had͡ʒ,hac.wav,a,haç
had͡ʒaːlet,"ha,d͡ʒaː,let",hacalet.wav,"a,a,e",hacalet
had͡ʒamat,"ha,d͡ʒa,mat",hacamat.wav,"a,a,a",hacamat
had͡ʒd͡ʒetmek,"had͡ʒ,d͡ʒet,mek",haccetmek.wav,"a,e,e",haccetmek
haːd͡ʒe,"haː,d͡ʒe",hace.wav,"a,e",hace
haːd͡ʒeɡaːːn,"haː,d͡ʒe,ɡaːːn",hacegan.wav,"a,e,a",hacegân
haːd͡ʒɛɾ,"haː,d͡ʒɛɾ",hacer.wav,"a,ɛ",hacer
haːd͡ʒet,"haː,d͡ʒet",hacet.wav,"a,e",hacet
haːd͡ʒettepe,"haː,d͡ʒet,te,pe",hacettepe.wav,"a,e,e,e",hacettepe
had͡ʒɯ,"ha,d͡ʒɯ",haci.wav,"a,ɯ",hacı
had͡ʒim,"ha,d͡ʒim",hacim.wav,"a,i",hacim
had͡ʒiɾ,"ha,d͡ʒiɾ",hacir.wav,"a,i",hacir
had͡ʒiːvat,"ha,d͡ʒiː,vat",hacivat.wav,"a,i,a",hacivat
haːd͡ʒijaːn,"haː,d͡ʒi,jaːn",haciyan.wav,"a,i,a",haciyan
had͡ʒiz,"ha,d͡ʒiz",haciz.wav,"a,i",haciz
had͡ʒiznaːme,"ha,d͡ʒiz,naː,me",hacizname.wav,"a,i,a,e",hacizname
had͡ʒle,"had͡ʒ,le",hacle.wav,"a,e",hacle
had͡ʒleɡaːːh,"had͡ʒ,le,ɡaːːh",haclegah.wav,"a,e,a",haclegâh
had͡ʒzetmek,"had͡ʒ,zet,mek",haczetmek.wav,"a,e,e",haczetmek
had,had,had.wav,a,had
hɑdde,"hɑd,de",hadde.wav,"ɑ,e",hadde
hɑddehaːne,"hɑd,de,haː,ne",haddehane.wav,"ɑ,e,a,e",haddehane
hɑddicifaːje,"hɑd,di,ci,faː,je",haddikifaye.wav,"ɑ,i,i,a,e",haddikifaye
hɑddizaːtɯnda,"hɑd,di,zaː,tɯn,da",haddizatinda.wav,"ɑ,i,a,ɯ,a",haddizatında
hadekaː,"ha,de,kaː",hadeka.wav,"a,e,a",hadeka
hademe,"ha,de,me",hademe.wav,"a,e,e",hademe
hades,"ha,des",hades.wav,"a,e",hades
hadi,"ha,di",hadi.wav,"a,i",hadi
hadiːka,"ha,diː,ka",hadika.wav,"a,i,a",hadika
hadɯm,"ha,dɯm",hadim.wav,"a,ɯ",hadım
hadɯm,"ha,dɯm",hadim.wav,"a,ɯ",hadim
hadis,"ha,dis",hadis.wav,"a,i",hadis
haːdisaːt,"haː,di,saːt",hadisat.wav,"a,i,a",hadisat
haːdise,"haː,di,se",hadise.wav,"a,i,e",hadise
hadisene,"ha,di,se,ne",hadisene.wav,"a,i,e,e",hadisene
haːdije,"haː,di,je",hadiye.wav,"a,i,e",hadiye
hadɾaː,"had,ɾaː",hadra.wav,"a,a",hadra
hadɾamut,"had,ɾa,mut",hadramut.wav,"a,a,u",hadramut
hafakan,"ha,fa,kan",hafakan.wav,"a,a,a",hafakan
hafazanaɫɫah,"ha,fa,za,naɫ,ɫah",hafazanallah.wav,"a,a,a,a,a",hafazanallah
hafiː,"ha,fiː",hafi.wav,"a,i",hafi
hafif,"ha,fif",hafif.wav,"a,i",hafif
hafifmeʃɾep,"ha,fif,meʃ,ɾep",hafifmesrep.wav,"a,i,e,e",hafifmeşrep
hafije,"ha,fi,je",hafiye.wav,"a,i,e",hafiye
haːfɯz,"haː,fɯz",hafiz.wav,"a,ɯ",hafız
haːfɯza,"haː,fɯ,za",hafiza.wav,"a,ɯ,a",hafıza
hafɾijat,"haf,ɾi,jat",hafriyat.wav,"a,i,a",hafriyat
hafsa,"haf,sa",hafsa.wav,"a,a",hafsa
hafta,"haf,ta",hafta.wav,"a,a",hafta
haftaɫɯkt͡ʃɯ,"haf,ta,ɫɯk,t͡ʃɯ",haftalikci.wav,"a,a,ɯ,ɯ",haftalıkçı
haham,"ha,ham",haham.wav,"a,a",haham
hahambaʃɯ,"ha,ham,ba,ʃɯ",hahambasi.wav,"a,a,a,ɯ",hahambaşı
hahamhaːne,"ha,ham,haː,ne",hahamhane.wav,"a,a,a,e",hahamhane
haːil,"ha,ːil",hail.wav,"a,i",hail
haːile,"ha,ːi,le",haile.wav,"a,i,e",haile
