audio_path,words,phonemes,timestamps
karahumma.wav,karahumma,k a ɾ a h u m m aː,"[(0.46, 0.55), (0.55, 0.65), (0.65, 0.66), (0.66, 0.75), (0.75, 0.81), (0.81, 0.9), (0.9, 0.93), (0.93, 1.04), (1.04, 1.36)]"
murur.wav,mürur,m y ɾ uː ɾ,"[(0.56, 0.65), (0.65, 0.85), (0.85, 0.86), (0.86, 1.03), (1.03, 1.26)]"
eyyam.wav,eyyam,e j j aː m,"[(0.53, 0.6), (0.6, 0.7), (0.7, 0.87), (0.87, 0.95), (0.95, 1.11)]"
abiye.wav,abiye,a b i j e,"[(0.48, 0.62), (0.62, 0.63), (0.63, 0.68), (0.68, 0.76), (0.76, 0.89)]"
merhum.wav,merhum,m ɛ ɾ h uː m,"[(0.45, 0.53), (0.53, 0.66), (0.66, 0.67), (0.67, 0.76), (0.76, 0.9), (0.9, 1.07)]"
afak.wav,afak,aː f aː k,"[(0.48, 0.67), (0.67, 0.76), (0.76, 0.94), (0.94, 1.12)]"
ragip.wav,ragıp,ɾ aː ɡ ɯ p,"[(0.47, 0.48), (0.48, 0.68), (0.68, 0.77), (0.77, 0.88), (0.88, 1.07)]"
beri.wav,beri,b e ɾ i,"[(0.53, 0.65), (0.65, 0.79), (0.79, 0.8), (0.8, 1.03)]"
mafis.wav,mafiş,m aː f i ʃ,"[(0.46, 0.55), (0.55, 0.72), (0.72, 0.81), (0.81, 0.89), (0.89, 1.15)]"
yayimlamak.wav,yayımlamak,j a j ɯ m ɫ a m a k,"[(0.45, 0.52), (0.52, 0.55), (0.55, 0.65), (0.65, 0.7), (0.7, 0.76), (0.76, 0.77), (0.77, 0.85), (0.85, 0.91), (0.91, 1.06), (1.06, 1.29)]"
buhur.wav,buhur,b u h uː ɾ,"[(0.46, 0.65), (0.65, 0.76), (0.76, 0.77), (0.77, 0.89), (0.89, 0.92)]"
humar.wav,humar,h u m aː ɾ,"[(0.41, 0.5), (0.5, 0.57), (0.57, 0.63), (0.63, 0.87), (0.87, 1.08)]"
kumpir.wav,kumpir,k u m p i ɾ,"[(0.42, 0.5), (0.5, 0.53), (0.53, 0.65), (0.65, 0.73), (0.73, 0.84), (0.84, 1.06)]"
bumbar.wav,bumbar,b u m b a ɾ,"[(0.47, 0.48), (0.48, 0.61), (0.61, 0.7), (0.7, 0.71), (0.71, 0.93), (0.93, 1.1)]"
bivefa.wav,bivefa,b iː v e f aː,"[(0.46, 0.54), (0.54, 0.77), (0.77, 0.78), (0.78, 0.9), (0.9, 0.99), (0.99, 1.23)]"
maas.wav,maaş,m aː ʃ,"[(0.46, 0.54), (0.54, 0.81), (0.81, 1.12)]"
kelam.wav,kelam,c e ɫ aː m,"[(0.15, 0.24), (0.24, 0.35), (0.35, 0.46), (0.46, 0.49), (0.49, 0.63)]"
berhava.wav,berhava,b ɛ ɾ h a v aː,"[(0.48, 0.49), (0.49, 0.63), (0.63, 0.64), (0.64, 0.72), (0.72, 0.85), (0.85, 0.86), (0.86, 1.16)]"
berjer.wav,berjer,b ɛ ɾ ʒ ɛ ɾ,"[(0.43, 0.49), (0.49, 0.66), (0.66, 0.67), (0.67, 0.77), (0.77, 0.91), (0.91, 1.13)]"
ilhak.wav,ilhak,i ɫ h aː k,"[(0.47, 0.61), (0.61, 0.62), (0.62, 0.74), (0.74, 0.97), (0.97, 1.15)]"
sopar.wav,şopar,ʃ o p a ɾ,"[(0.37, 0.5), (0.5, 0.61), (0.61, 0.68), (0.68, 0.84), (0.84, 1.06)]"
imam.wav,imam,i m a m,"[(0.46, 0.58), (0.58, 0.65), (0.65, 0.8), (0.8, 1.06)]"
grafiker.wav,grafiker,ɡ ɯ ɾ a f i c ɛ ɾ,"[(0.46, 0.58), (0.58, 0.63), (0.63, 0.64), (0.64, 0.74), (0.74, 0.81), (0.81, 0.86), (0.86, 0.94), (0.94, 1.06), (1.06, 1.28)]"
jakarli.wav,jakarlı,ʒ a k a ɾ ɫ ɯ,"[(0.46, 0.58), (0.58, 0.69), (0.69, 0.77), (0.77, 0.93), (0.93, 0.94), (0.94, 1.02), (1.02, 1.23)]"
yular.wav,yular,j u ɫ a ɾ,"[(0.45, 0.53), (0.53, 0.59), (0.59, 0.6), (0.6, 0.79), (0.79, 0.98)]"
kavaf.wav,kavaf,k a v a f,"[(0.46, 0.56), (0.56, 0.66), (0.66, 0.67), (0.67, 0.79), (0.79, 0.98)]"
ebru.wav,ebru,e b ɾ uː,"[(0.5, 0.65), (0.65, 0.66), (0.66, 0.93), (0.93, 1.0)]"
mehari.wav,mehari,m e h aː ɾ iː,"[(0.46, 0.55), (0.55, 0.64), (0.64, 0.73), (0.73, 0.97), (0.97, 0.98), (0.98, 1.26)]"
ambargo.wav,ambargo,a m b a ɾ ɡ o,"[(0.48, 0.6), (0.6, 0.67), (0.67, 0.68), (0.68, 0.84), (0.84, 0.85), (0.85, 0.92), (0.92, 1.12)]"
krema.wav,krema,k ɯ ɾ e m a,"[(0.45, 0.56), (0.56, 0.61), (0.61, 0.62), (0.62, 0.75), (0.75, 0.81), (0.81, 0.99)]"
efe.wav,efe,e f e,"[(0.49, 0.59), (0.59, 0.68), (0.68, 0.98)]"
kira.wav,kira,c i ɾ aː,"[(0.23, 0.32), (0.32, 0.4), (0.4, 0.41), (0.41, 0.69)]"
geyik.wav,geyik,ɡ e j i k,"[(0.46, 0.52), (0.52, 0.56), (0.56, 0.7), (0.7, 0.77), (0.77, 0.98)]"
ovgu.wav,övgü,œ v ɡ y,"[(0.46, 0.66), (0.66, 0.67), (0.67, 0.79), (0.79, 0.98)]"
sakayik.wav,şakayık,ʃ a k aː j ɯ k,"[(0.36, 0.5), (0.5, 0.6), (0.6, 0.66), (0.66, 0.82), (0.82, 0.95), (0.95, 1.03), (1.03, 1.28)]"
fikih.wav,fıkıh,f ɯ k ɯ h,"[(0.37, 0.52), (0.52, 0.6), (0.6, 0.69), (0.69, 0.77), (0.77, 0.78)]"
agora.wav,agora,a ɡ o ɾ a,"[(0.48, 0.59), (0.59, 0.67), (0.67, 0.81), (0.81, 0.82), (0.82, 0.98)]"
keski.wav,keşki,c e ʃ c i,"[(0.45, 0.53), (0.53, 0.62), (0.62, 0.74), (0.74, 0.83), (0.83, 1.11)]"
grev.wav,grev,ɡ ɯ ɾ e v,"[(0.47, 0.56), (0.56, 0.63), (0.63, 0.64), (0.64, 0.93), (0.93, 0.94)]"
bala.wav,balâ,b a ɫ a,"[(0.53, 0.65), (0.65, 0.81), (0.81, 0.82), (0.82, 1.05)]"
hak_i.wav,hak-i,h aː c i p aː j,"[(0.41, 0.51), (0.51, 0.7), (0.7, 0.79), (0.79, 0.91), (0.91, 0.97), (0.97, 1.17), (1.17, 1.25)]"
kargo.wav,kargo,k a ɾ ɡ o,"[(0.46, 0.54), (0.54, 0.68), (0.68, 0.69), (0.69, 0.78), (0.78, 1.1)]"
belki.wav,belki,b e ɫ c i,"[(0.42, 0.49), (0.49, 0.63), (0.63, 0.64), (0.64, 0.8), (0.8, 0.92)]"
olmak.wav,olmak,o ɫ m a k,"[(0.51, 0.7), (0.7, 0.71), (0.71, 0.79), (0.79, 1.01), (1.01, 1.11)]"
peyam.wav,peyam,p e j aː m,"[(0.38, 0.45), (0.45, 0.53), (0.53, 0.65), (0.65, 0.76), (0.76, 0.86)]"
heyamola.wav,heyamola,h e j a m o ɫ a,"[(0.42, 0.51), (0.51, 0.6), (0.6, 0.68), (0.68, 0.75), (0.75, 0.81), (0.81, 0.95), (0.95, 0.96), (0.96, 1.15)]"
fava.wav,fava,f a v a,"[(0.35, 0.51), (0.51, 0.63), (0.63, 0.64), (0.64, 0.89)]"
hayirhah.wav,hayırhah,h a j ɯ ɾ h aː h,"[(0.42, 0.5), (0.5, 0.57), (0.57, 0.66), (0.66, 0.69), (0.69, 0.7), (0.7, 0.8), (0.8, 0.95), (0.95, 1.12)]"
ibram.wav,ibram,i b ɾ aː m,"[(0.47, 0.65), (0.65, 0.66), (0.66, 0.67), (0.67, 0.91), (0.91, 1.15)]"
vahim.wav,vahim,v a h i m,"[(0.49, 0.6), (0.6, 0.69), (0.69, 0.7), (0.7, 0.87), (0.87, 1.02)]"
fikara.wav,fıkara,f ɯ k a ɾ aː,"[(0.39, 0.5), (0.5, 0.55), (0.55, 0.62), (0.62, 0.74), (0.74, 0.75), (0.75, 1.13)]"
ihbari.wav,ihbari,i h b aː ɾ iː,"[(0.47, 0.65), (0.65, 0.66), (0.66, 0.72), (0.72, 0.98), (0.98, 0.99), (0.99, 1.27)]"
ikab.wav,ikab,i k aː b,"[(0.47, 0.59), (0.59, 0.68), (0.68, 0.97), (0.97, 0.98)]"
yarim.wav,yarım,j a ɾ ɯ m,"[(0.48, 0.64), (0.64, 0.71), (0.71, 0.72), (0.72, 0.82), (0.82, 1.01)]"
muhrip.wav,muhrip,m u h ɾ i p,"[(0.45, 0.51), (0.51, 0.64), (0.64, 0.65), (0.65, 0.66), (0.66, 0.84), (0.84, 1.0)]"
migfer.wav,miğfer,m iː f ɛ ɾ,"[(0.45, 0.52), (0.52, 0.71), (0.71, 0.81), (0.81, 0.98), (0.98, 1.16)]"
humma.wav,humma,h u m m aː,"[(0.44, 0.5), (0.5, 0.53), (0.53, 0.68), (0.68, 0.72), (0.72, 1.13)]"
mevki.wav,mevki,m e v c iː,"[(0.66, 0.74), (0.74, 0.9), (0.9, 0.91), (0.91, 1.07), (1.07, 1.29)]"
isari.wav,işari,i ʃ aː ɾ iː o j,"[(0.47, 0.56), (0.56, 0.69), (0.69, 0.91), (0.91, 0.92), (0.92, 1.13), (1.13, 1.38), (1.38, 1.47)]"
farig.wav,fariğ,f aː ɾ iː,"[(0.41, 0.51), (0.51, 0.75), (0.75, 0.76), (0.76, 1.02)]"
hab.wav,hab,h aː b,"[(0.4, 0.51), (0.51, 0.79), (0.79, 0.8)]"
mahser.wav,mahşer,m a h ʃ ɛ ɾ,"[(0.85, 0.93), (0.93, 1.06), (1.06, 1.07), (1.07, 1.2), (1.2, 1.25), (1.25, 1.6)]"
hasa.wav,haşa,h aː ʃ aː,"[(0.38, 0.51), (0.51, 0.68), (0.68, 0.83), (0.83, 1.21)]"
bilge.wav,bilge,b i ɫ ɡ e,"[(0.47, 0.48), (0.48, 0.6), (0.6, 0.61), (0.61, 0.73), (0.73, 1.0)]"
muhim.wav,mühim,m y h i m,"[(0.43, 0.48), (0.48, 0.54), (0.54, 0.55), (0.55, 0.72), (0.72, 0.85)]"
serefe.wav,şerefe,ʃ e ɾ e f ɛ,"[(0.34, 0.49), (0.49, 0.58), (0.58, 0.59), (0.59, 0.68), (0.68, 0.79), (0.79, 0.99)]"
mahkum.wav,mahkûm,m a h k uː m,"[(0.85, 0.94), (0.94, 1.15), (1.15, 1.16), (1.16, 1.24), (1.24, 1.36), (1.36, 1.56)]"
hekimbasi.wav,hekimbaşı,h e c i m b a ʃ ɯ,"[(0.44, 0.49), (0.49, 0.59), (0.59, 0.68), (0.68, 0.73), (0.73, 0.82), (0.82, 0.83), (0.83, 0.91), (0.91, 1.06), (1.06, 1.16)]"
fehva.wav,fehva,f e h v aː,"[(0.39, 0.5), (0.5, 0.64), (0.64, 0.65), (0.65, 0.73), (0.73, 1.1)]"
musir.wav,müşir,m y ʃ iː ɾ,"[(0.44, 0.52), (0.52, 0.59), (0.59, 0.75), (0.75, 0.87), (0.87, 1.1)]"
oba.wav,oba,o b a,"[(0.55, 0.73), (0.73, 0.74), (0.74, 0.99)]"
kamera.wav,kamera,k a m e ɾ a,"[(0.45, 0.53), (0.53, 0.61), (0.61, 0.67), (0.67, 0.79), (0.79, 0.8), (0.8, 0.99)]"
fehim.wav,fehim,f e h i m,"[(0.37, 0.51), (0.51, 0.63), (0.63, 0.64), (0.64, 0.76), (0.76, 1.08)]"
peyk.wav,peyk,p e j k,"[(0.37, 0.46), (0.46, 0.52), (0.52, 0.67), (0.67, 0.86)]"
ihlamur.wav,ıhlamur,ɯ h ɫ a m u ɾ,"[(0.76, 0.87), (0.87, 0.96), (0.96, 1.02), (1.02, 1.07), (1.07, 1.14), (1.14, 1.26), (1.26, 1.35)]"
emrihak.wav,emrihak,e m ɾ i h a k,"[(0.48, 0.6), (0.6, 0.7), (0.7, 0.71), (0.71, 0.81), (0.81, 0.88), (0.88, 1.06), (1.06, 1.24)]"
halbuki.wav,hâlbuki,h aː ɫ b u c i,"[(0.41, 0.51), (0.51, 0.54), (0.54, 0.69), (0.69, 0.7), (0.7, 0.79), (0.79, 0.89), (0.89, 1.02)]"
sarap.wav,şarap,ʃ a ɾ a p,"[(0.35, 0.49), (0.49, 0.59), (0.59, 0.6), (0.6, 0.73), (0.73, 0.82)]"
kusayis.wav,küşayiş,c y ʃ aː j i ʃ,"[(0.41, 0.5), (0.5, 0.57), (0.57, 0.69), (0.69, 0.89), (0.89, 0.98), (0.98, 1.03), (1.03, 1.32)]"
varak.wav,varak,v a ɾ a k,"[(0.49, 0.56), (0.56, 0.68), (0.68, 0.69), (0.69, 0.8), (0.8, 1.1)]"
yer.wav,yer,j ɛ ɾ,"[(0.48, 0.62), (0.62, 0.78), (0.78, 1.01)]"
fahur.wav,fahur,f a h uː ɾ,"[(0.37, 0.51), (0.51, 0.6), (0.6, 0.64), (0.64, 0.87), (0.87, 1.03)]"
murebbiye.wav,mürebbiye,m y ɾ e b b i j e,"[(0.46, 0.56), (0.56, 0.62), (0.62, 0.63), (0.63, 0.86), (0.86, 0.87), (0.87, 0.88), (0.88, 0.92), (0.92, 1.04), (1.04, 1.26)]"
muharrir.wav,muharrir,m u h a ɾ ɾ i ɾ,"[(0.45, 0.5), (0.5, 0.6), (0.6, 0.61), (0.61, 0.79), (0.79, 0.8), (0.8, 0.81), (0.81, 0.99), (0.99, 1.23)]"
kumkuma.wav,kumkuma,k u m k u m a,"[(0.42, 0.5), (0.5, 0.55), (0.55, 0.69), (0.69, 0.77), (0.77, 0.82), (0.82, 0.88), (0.88, 1.15)]"
ukba.wav,ukba,u k b aː,"[(0.46, 0.58), (0.58, 0.65), (0.65, 0.72), (0.72, 1.0)]"
hiyar.wav,hıyar,h ɯ j a ɾ,"[(0.19, 0.34), (0.34, 0.37), (0.37, 0.43), (0.43, 0.53), (0.53, 0.69)]"
esarp.wav,eşarp,e ʃ a ɾ p,"[(0.49, 0.58), (0.58, 0.7), (0.7, 0.84), (0.84, 0.93), (0.93, 1.08)]"
rahibe.wav,rahibe,ɾ aː h i b e,"[(0.47, 0.48), (0.48, 0.71), (0.71, 0.72), (0.72, 0.89), (0.89, 0.9), (0.9, 1.13)]"
hayalperver.wav,hayalperver,h a j aː ɫ p ɛ ɾ v ɛ ɾ,"[(0.42, 0.51), (0.51, 0.58), (0.58, 0.64), (0.64, 0.69), (0.69, 0.81), (0.81, 0.87), (0.87, 1.0), (1.0, 1.06), (1.06, 1.07), (1.07, 1.18), (1.18, 1.4)]"
mahbup.wav,mahbup,m a h b uː p,"[(0.46, 0.51), (0.51, 0.73), (0.73, 0.74), (0.74, 0.75), (0.75, 0.99), (0.99, 1.16)]"
gureba.wav,gureba,ɡ u ɾ e b aː,"[(0.47, 0.54), (0.54, 0.62), (0.62, 0.63), (0.63, 0.78), (0.78, 0.79), (0.79, 1.27)]"
ipham.wav,ipham,i p h aː m,"[(0.45, 0.59), (0.59, 0.63), (0.63, 0.69), (0.69, 0.89), (0.89, 1.08)]"
kibir.wav,kibir,c i b i ɾ,"[(0.47, 0.58), (0.58, 0.67), (0.67, 0.68), (0.68, 0.83), (0.83, 1.12)]"
vaki.wav,vaki,v aː c iː,"[(0.45, 0.5), (0.5, 0.69), (0.69, 0.83), (0.83, 1.05)]"
ma.wav,ma,m aː,"[(0.44, 0.56), (0.56, 0.94)]"
araf.wav,araf,aː ɾ aː f,"[(0.48, 0.7), (0.7, 0.71), (0.71, 0.84), (0.84, 1.03)]"
murakip.wav,murakıp,m u ɾ aː k ɯ p,"[(0.44, 0.5), (0.5, 0.57), (0.57, 0.58), (0.58, 0.84), (0.84, 0.93), (0.93, 1.04), (1.04, 1.26)]"
fevri.wav,fevri,f e v ɾ iː,"[(0.37, 0.5), (0.5, 0.64), (0.64, 0.65), (0.65, 0.66), (0.66, 1.04)]"
pembe.wav,pembe,p ɛ m b e,"[(0.35, 0.43), (0.43, 0.52), (0.52, 0.66), (0.66, 0.67), (0.67, 0.82)]"
esref.wav,eşref,e ʃ ɾ e f,"[(0.48, 0.6), (0.6, 0.75), (0.75, 0.76), (0.76, 0.9), (0.9, 1.09)]"
mesbu.wav,meşbu,m e ʃ b uː,"[(0.34, 0.44), (0.44, 0.53), (0.53, 0.56), (0.56, 0.76), (0.76, 1.05)]"
bombe.wav,bombe,b o m b e,"[(0.43, 0.52), (0.52, 0.69), (0.69, 0.76), (0.76, 0.77), (0.77, 0.98)]"
ve.wav,ve,v e b aː,"[(0.45, 0.51), (0.51, 0.67), (0.67, 0.68), (0.68, 1.04)]"
bagislamak.wav,bağışlamak,b aː ʃ ɫ a m a k,"[(0.46, 0.49), (0.49, 0.69), (0.69, 0.82), (0.82, 0.83), (0.83, 0.91), (0.91, 0.96), (0.96, 1.1), (1.1, 1.25)]"
hamallik.wav,hamallık,h a m a ɫ ɫ ɯ k,"[(0.39, 0.51), (0.51, 0.6), (0.6, 0.65), (0.65, 0.85), (0.85, 0.86), (0.86, 0.87), (0.87, 0.99), (0.99, 1.17)]"
favori.wav,favori,f a v o ɾ i,"[(0.5, 0.6), (0.6, 0.7), (0.7, 0.71), (0.71, 0.82), (0.82, 0.83), (0.83, 0.99)]"
farfara.wav,farfara,f a ɾ f a ɾ a,"[(0.38, 0.51), (0.51, 0.62), (0.62, 0.65), (0.65, 0.76), (0.76, 0.87), (0.87, 0.88), (0.88, 1.26)]"
suphe.wav,şüphe,ʃ y p h e,"[(0.38, 0.52), (0.52, 0.59), (0.59, 0.68), (0.68, 0.69), (0.69, 0.87)]"
borek.wav,börek,b œ ɾ e k,"[(0.43, 0.52), (0.52, 0.66), (0.66, 0.67), (0.67, 0.82), (0.82, 1.02)]"
hamis.wav,hamiş,h aː m i ʃ,"[(0.41, 0.51), (0.51, 0.67), (0.67, 0.73), (0.73, 0.81), (0.81, 1.07)]"
kavlak.wav,kavlak,k a v ɫ a k,"[(0.46, 0.57), (0.57, 0.76), (0.76, 0.77), (0.77, 0.78), (0.78, 0.95), (0.95, 1.14)]"
saire.wav,şaire,ʃ aː i ɾ e,"[(0.31, 0.49), (0.49, 0.71), (0.71, 0.86), (0.86, 0.87), (0.87, 1.09)]"
ira.wav,ıra,ɯ ɾ a,"[(0.27, 0.39), (0.39, 0.4), (0.4, 0.76)]"
kefe.wav,kefe,c e f e,"[(0.45, 0.55), (0.55, 0.65), (0.65, 0.73), (0.73, 1.09)]"
oge.wav,öge,œ ɡ e,"[(0.45, 0.56), (0.56, 0.68), (0.68, 0.87)]"
kerih.wav,kerih,c e ɾ iː h,"[(0.43, 0.54), (0.54, 0.65), (0.65, 0.66), (0.66, 0.92), (0.92, 0.93)]"
giyabi.wav,gıyabi,ɡ ɯ j aː b iː,"[(0.47, 0.51), (0.51, 0.54), (0.54, 0.66), (0.66, 0.86), (0.86, 0.87), (0.87, 1.1)]"
uhrevi.wav,uhrevi,u h ɾ e v iː,"[(0.43, 0.54), (0.54, 0.95), (0.95, 0.96), (0.96, 0.99), (0.99, 1.0), (1.0, 1.1)]"
irkilmek.wav,irkilmek,i ɾ c i ɫ m e k,"[(0.47, 0.61), (0.61, 0.62), (0.62, 0.76), (0.76, 0.82), (0.82, 0.83), (0.83, 0.92), (0.92, 1.06), (1.06, 1.28)]"
masrapa.wav,maşrapa,m a ʃ ɾ a p a,"[(0.46, 0.52), (0.52, 0.62), (0.62, 0.75), (0.75, 0.76), (0.76, 0.89), (0.89, 0.95), (0.95, 1.23)]"
hikemi.wav,hikemî,h i c e m iː,"[(0.48, 0.49), (0.49, 0.57), (0.57, 0.66), (0.66, 0.75), (0.75, 0.81), (0.81, 1.12)]"
sekerpare.wav,şekerpare,ʃ e c ɛ ɾ p aː ɾ e,"[(0.38, 0.49), (0.49, 0.58), (0.58, 0.65), (0.65, 0.71), (0.71, 0.86), (0.86, 0.92), (0.92, 1.15), (1.15, 1.16), (1.16, 1.32)]"
falaka.wav,falaka,f a ɫ a k a,"[(0.36, 0.51), (0.51, 0.61), (0.61, 0.62), (0.62, 0.74), (0.74, 0.82), (0.82, 1.01)]"
masallah.wav,maşallah,m aː ʃ a ɫ ɫ a h,"[(0.46, 0.54), (0.54, 0.69), (0.69, 0.8), (0.8, 0.97), (0.97, 0.98), (0.98, 0.99), (0.99, 1.14), (1.14, 1.15)]"
aykiri.wav,aykırı,a j k ɯ ɾ ɯ,"[(0.59, 0.69), (0.69, 0.8), (0.8, 0.87), (0.87, 0.93), (0.93, 0.94), (0.94, 1.06)]"
isve.wav,işve,i ʃ v e,"[(0.47, 0.55), (0.55, 0.74), (0.74, 0.75), (0.75, 1.09)]"
hukuki.wav,hukuki,h u k uː c iː,"[(0.46, 0.49), (0.49, 0.61), (0.61, 0.69), (0.69, 0.84), (0.84, 0.95), (0.95, 1.23)]"
sir.wav,şir,ʃ iː ɾ,"[(0.3, 0.5), (0.5, 0.69), (0.69, 0.89)]"
mubayaa.wav,mübayaa,m y b aː j a a,"[(0.45, 0.51), (0.51, 0.64), (0.64, 0.65), (0.65, 0.87), (0.87, 1.01), (1.01, 1.06), (1.06, 1.33)]"
berrak.wav,berrak,b ɛ ɾ ɾ a k,"[(0.9, 0.97), (0.97, 1.2), (1.2, 1.23), (1.23, 1.24), (1.24, 1.46), (1.46, 1.59)]"
mulk.wav,mülk,m y ɫ k,"[(0.45, 0.52), (0.52, 0.69), (0.69, 0.7), (0.7, 0.93)]"
hakiki.wav,hakiki,h a c iː c iː,"[(0.38, 0.45), (0.45, 0.5), (0.5, 0.62), (0.62, 0.74), (0.74, 0.84), (0.84, 0.97)]"
romorkor.wav,römorkör,ɾ œ m o ɾ c œ ɾ,"[(0.48, 0.49), (0.49, 0.5), (0.5, 0.53), (0.53, 0.89), (0.89, 0.9), (0.9, 0.98), (0.98, 1.17), (1.17, 1.32)]"
sek.wav,şek,ʃ e k,"[(0.4, 0.61), (0.61, 0.77), (0.77, 0.97)]"
ibrar.wav,ibrar,i b ɾ aː ɾ,"[(0.47, 0.68), (0.68, 0.69), (0.69, 0.7), (0.7, 0.98), (0.98, 1.21)]"
kavi.wav,kavi,k a v iː,"[(0.48, 0.57), (0.57, 0.7), (0.7, 0.71), (0.71, 0.91)]"
berber.wav,berber,b ɛ ɾ b ɛ ɾ,"[(0.44, 0.49), (0.49, 0.66), (0.66, 0.73), (0.73, 0.74), (0.74, 0.88), (0.88, 1.09)]"
memure.wav,memure,m eː m u ɾ e,"[(0.45, 0.54), (0.54, 0.72), (0.72, 0.87), (0.87, 0.94), (0.94, 0.95), (0.95, 1.17)]"
kilk.wav,kilk,c i ɫ k,"[(0.44, 0.57), (0.57, 0.69), (0.69, 0.74), (0.74, 0.95)]"
hammami.wav,hammami,h a m m aː m iː,"[(0.31, 0.51), (0.51, 0.6), (0.6, 0.64), (0.64, 0.73), (0.73, 0.91), (0.91, 1.0), (1.0, 1.27)]"
perva.wav,perva,p ɛ ɾ v aː,"[(0.48, 0.54), (0.54, 0.69), (0.69, 0.73), (0.73, 0.8), (0.8, 1.06)]"
kemre.wav,kemre,c ɛ m ɾ e,"[(0.47, 0.57), (0.57, 0.69), (0.69, 0.79), (0.79, 0.8), (0.8, 1.13)]"
keyif.wav,keyif,c e j i f,"[(0.47, 0.58), (0.58, 0.61), (0.61, 0.75), (0.75, 0.78), (0.78, 1.01)]"
mesayih.wav,meşayih,m e ʃ aː j i h,"[(0.45, 0.55), (0.55, 0.63), (0.63, 0.76), (0.76, 0.92), (0.92, 1.06), (1.06, 1.09), (1.09, 1.1)]"
bakla.wav,bakla,b a k ɫ a,"[(0.44, 0.5), (0.5, 0.63), (0.63, 0.72), (0.72, 0.73), (0.73, 0.94)]"
sikemperver.wav,şikemperver,ʃ i c ɛ m p ɛ ɾ v ɛ ɾ,"[(0.39, 0.5), (0.5, 0.57), (0.57, 0.64), (0.64, 0.77), (0.77, 0.84), (0.84, 0.89), (0.89, 1.08), (1.08, 1.09), (1.09, 1.1), (1.1, 1.27), (1.27, 1.46)]"
muvafik.wav,muvafık,m u v aː f ɯ k,"[(0.45, 0.56), (0.56, 0.84), (0.84, 0.85), (0.85, 0.87), (0.87, 0.99), (0.99, 1.12), (1.12, 1.33)]"
imbik.wav,imbik,i m b i k,"[(0.46, 0.59), (0.59, 0.69), (0.69, 0.7), (0.7, 0.83), (0.83, 1.02)]"
mir.wav,mir,m iː ɾ,"[(0.53, 0.62), (0.62, 0.74), (0.74, 1.03)]"
gusa.wav,guşa,ɡ u ʃ a,"[(0.47, 0.51), (0.51, 0.59), (0.59, 0.71), (0.71, 1.02)]"
gevher.wav,gevher,ɡ e v h ɛ ɾ,"[(0.49, 0.56), (0.56, 0.73), (0.73, 0.74), (0.74, 0.75), (0.75, 1.0), (1.0, 1.2)]"
masuk.wav,maşuk,m aː ʃ u k,"[(0.45, 0.55), (0.55, 0.74), (0.74, 0.86), (0.86, 0.95), (0.95, 1.13)]"
herif.wav,herif,h e ɾ i f,"[(0.43, 0.49), (0.49, 0.59), (0.59, 0.6), (0.6, 0.7), (0.7, 0.92)]"
haber.wav,haber,h a b ɛ ɾ,"[(0.37, 0.45), (0.45, 0.54), (0.54, 0.55), (0.55, 0.65), (0.65, 0.88)]"
saki.wav,şaki,ʃ a c iː,"[(0.42, 0.61), (0.61, 0.81), (0.81, 0.94), (0.94, 1.14)]"
ag.wav,ağ,aː,"[(0.54, 0.82)]"
arife.wav,arife,a ɾ i f ɛ,"[(0.54, 0.66), (0.66, 0.67), (0.67, 0.72), (0.72, 0.83), (0.83, 1.03)]"
heba.wav,heba,h e b aː,"[(0.42, 0.51), (0.51, 0.62), (0.62, 0.63), (0.63, 1.13)]"
hasis.wav,haşiş,h a ʃ iː ʃ,"[(0.26, 0.5), (0.5, 0.58), (0.58, 0.7), (0.7, 0.87), (0.87, 0.9)]"
filvaki.wav,filvaki,f i ɫ v aː c iː,"[(0.39, 0.5), (0.5, 0.68), (0.68, 0.69), (0.69, 0.7), (0.7, 0.95), (0.95, 1.07), (1.07, 1.25)]"
harbe.wav,harbe,h a ɾ b e,"[(0.16, 0.26), (0.26, 0.38), (0.38, 0.45), (0.45, 0.46), (0.46, 0.62)]"
kehribar.wav,kehribar,c e h ɾ i b a ɾ,"[(0.43, 0.5), (0.5, 0.68), (0.68, 0.69), (0.69, 0.7), (0.7, 0.8), (0.8, 0.81), (0.81, 1.05), (1.05, 1.26)]"
barbeku.wav,barbekü,b a ɾ b e c y,"[(0.43, 0.49), (0.49, 0.64), (0.64, 0.71), (0.71, 0.72), (0.72, 0.83), (0.83, 0.96), (0.96, 1.06)]"
ehram.wav,ehram,e h ɾ a m,"[(0.38, 0.45), (0.45, 0.64), (0.64, 0.65), (0.65, 0.82), (0.82, 0.91)]"
kara.wav,kara,k a ɾ a,"[(0.19, 0.28), (0.28, 0.39), (0.39, 0.4), (0.4, 0.64)]"
mulga.wav,mülga,m y ɫ ɡ aː,"[(0.46, 0.55), (0.55, 0.7), (0.7, 0.72), (0.72, 0.77), (0.77, 0.99)]"
kerrake.wav,kerrake,c ɛ ɾ ɾ a c e,"[(0.46, 0.55), (0.55, 0.61), (0.61, 0.74), (0.74, 0.75), (0.75, 0.94), (0.94, 1.05), (1.05, 1.3)]"
ilmi.wav,ilmî,i ɫ m iː,"[(0.47, 0.62), (0.62, 0.63), (0.63, 0.74), (0.74, 1.04)]"
